worlwide_gross_income
1500000
198992
50000000
14200000
12484444
293053
11000000
465788
471961371
20123742
24441725
12678
9984123
108997629
113135551
49407734
51264
27476252
34272986
70600000
33800000
46236000
22179
52614445
1819912
21709020
193028
23690757
60922980
31800000
33833201
117235147
36145695
51079064
28441292
38287178
50750000
306899494
47346365
30749142
26414658
33500000
31063038
1000000
20714400
16400000
39588000
71215869
237113184
126737428
5972
46838673
775768912
13062708
6521083
7909950
21671241
14363400
3930501
32653905
22765081
26518355
3475702
14560471
49074243
44917151
85196485
20000000
641768
7230000
44999621
397217505
47000000
78000000
10432366
24946533
187884007
30471420
35000000
10963824
141600000
49579269
20378470
300451667
44364244
21049053
92455742
13015688
108110316
86432000
91968688
20931111
35841901
37799643
8218695
16424918
51718367
784181
5610280
9519
20158970
43004381
9346177
13027857
15313606
106260000
11364985
20738770
8771757
40194067
8400000
210308099
15014674
9890597
11988469
7650600
18389402
1856122
85182160
29174648
6012556
82604699
20101247
22490039
21411158
1083799
3931010
103300143
83453539
22743674
70687344
12729675
7206823
58853106
115229890
24265659
37121708
39846344
1817720
19814523
31899000
26020641
549265501
16647800
27153545
21448782
8894289
39754601
30031783
4875436
3484523
10000000
376050
16274150
15716828
4017462
11000000
15795189
4309490
6342668
14662035
18971000
6216067
54766923
59167
49823037
69847348
23402427
16656125
220181
46520613
9709597
10389003
7063886
108185706
42368025
9000000
11715321
3763988
4400000
22762571
40716963
4454295
30565292
95461682
12000000
7258543
31261269
72179579
9566593
534816
59303359
41092328
68851475
1752634
8279042
16100000
14110013
123843
13277558
25244626
34971136
1118634
6400000
20471382
54812802
63456988
21722776
20962615
25533818
2154696
546545
31672907
2004742
17985893
1791147
12617845
23667907
2032311
26154211
19032261
8000000
19905359
17374595
9171289
12376625
26279000
3702028
390133212
40382659
110048
10851261
2022771
85297000
17569027
35856053
36565280
11492915
2028612
18826490
10853418
8206145
10626725
78868508
27150534
12534817
57059003
1736123
14056528
36821203
69701637
41492614
6118683
3111
5301539
7000000
840958
21028755
41630431
18196170
14099953
793482178
2893091
6110566
6795771
27092880
2666873
46708276
125212904
6660333
36690067
52767889
15171476
4484991
5200986
3792188
2869638
6455330
946461
20659423
5675599
14000000
129795554
636796
6062898
5672311
22258911
77142388
111289673
125049125
14665733
9217530
10490791
6328816
30036000
78912963
5005245
19629760
21134374
177200000
47118057
9056073
33000000
53993738
46509
29712172
3583513
2279543
7175592
17233166
6333135
1867792
5997566
56399659
42313354
10219460
21017849
20618717
21156152
4491986
16134627
20766616
10369581
760883
92921203
1645711
975414
15856028
14400000
10676194
28445927
87987055
3952448
4218594
2536242
16916617
1530839
12232628
1223200
1246141
5269990
10171304
10964740
14949697
1963756
61399552
55432841
6670680
67893619
1080470
6486797
25697647
33759266
14049540
34725000
475347111
13168027
21192102
63541777
30379
2494480
3000000
1402962
66023585
2082215
35615609
8400000
16478265
64892670
8571374
67642693
59950623
14000000
108423489
13030214
90404800
4304286
29450919
30503151
5696391
17343596
2120439
79567667
724912
10278575
40218899
40400657
21689062
95000
52066791
17488564
38435947
16595791
19265302
316360478
1455045
4227849
8801940
8914881
8613462
10600497
3677209
4654423
28078073
14568989
2490233
38348988
4389334
31042035
25928721
129268
11919250
30925690
13102025
17130087
11129057
1467396
17080167
3854833
80035402
32980880
296425473
1393501
153629030
45858563
5142858
14255801
333107271
12414210
17124395
91119319
8734155
34700291
28733290
26080861
1059966
22812411
4319001
25068724
4385312
26177
47951979
14418922
25504513
5472914
27201244
8103330
81198894
6836201
26186631
70261906
6045647
6551987
38376497
129000
40874452
21435321
11489982
86572238
5778353
2491460
23686027
21821347
69821334
76471046
28744356
2436000
8089290
14296438
6650206
27774237
78680331
10435015
4736202
20458340
20251411
19928200
10609321
25627836
10499694
388774684
21288692
9947816
51538286
45833132
3558669
22934622
13086298
14202899
14643997
85313124
20345361
98467863
57491000
5101
5000000
16116878
2492088
27398584
12303411
9873044
20603715
618847
59612888
21930418
24922237
63849520
7562164
17536256
40491165
96773200
15057465
11052713
18432000
25754284
15502112
11603545
727639
36230219
8645411
48230162
4349446
569996
30867525
49364621
29999213
10000000
227542205
41410568
40940662
12918858
6148000
55600000
20518905
981817
10631333
2123135
300400432
4163377
2864844
2023414
12952019
6951415
14237880
11137801
358574
300473716
7683620
23717291
7660857
12361866
32192570
16785
60088980
37803872
3360800
8489518
18135531
9023199
17307019
7196872
8402424
50327960
38934048
7369373
68706993
18707466
19739575
328203506
1305114
38702310
131384634
12947763
15945534
2347000
4679650
91258000
4865912
7817314
11100374
25205460
6947787
8617408
11957943
31853080
1953732
12308521
49042224
52293982
22905522
13167232
17768900
62134225
1504286
70712677
11949484
18564613
60632088
19472057
1261000
79817937
38625550
36611610
40084041
8033397
42724017
25314189
5900000
5844868
28607524
19444631
37962774
4884663
18034150
3388020
4711220
13907620
277646
93151591
38982260
8200000
3900000
8620929
7433663
17502499
54999651
14302779
9947631
1301121
591366
6735922
12303904
1355728
1083395
41488348
1641825
138545632
40996665
3800000
40471663
16209459
4600000
21040317
71624879
1500000
2315683
7137502
40697761
2850707
2295500
1579260
9697739
52287414
109713132
4007250
8025872
39246734
356830601
21458229
5860601
5450815
4941117
12000
4743287
8475466
3500000
239606210
65088797
34368475
3751699
4000000
17185632
6075793
800000
3221568
12640385
18753438
299965036
39337581
11806119
67331309
1984315
14000000
20240502
5899797
1988962
6880310
217856315
66673516
22238696
23509382
5923044
11307844
320145693
12423831
46357676
123922370
49998613
2793214
14575193
7019441
5228617
60634
999382
25893810
7393346
14375181
51881013
85018
54215416
4615255
120207127
34377585
51185897
4572845
9868521
3060858
42721196
17336370
989033
3769990
80640528
5669831
3369307
65000
3109904
44793222
2877571
35509515
30950002
252430
16057580
1744164
13290368
3261638
3569939
49530280
1432687
98399956
14182492
30882762
19734940
21589395
14792779
29180280
53424681
40050884
38122105
110996879
486434
5406879
743445
406881
10278549
38119483
2228951
562187
210200
1119112
15681020
5711976
7888703
167780960
3685862
57915972
25411386
858250
76270454
43848069
2325444
3107551
7305209
63766510
18869631
32078318
20256975
32155047
1562749
1267578
960040
9797098
57041866
161004
74270074
25816139
151927281
51684798
2181286
8247943
784990
50888729
807947
11798302
44196684
171504781
25024919
46616067
288752301
11005304
3813293
16262415
6908797
34670720
3588626
37903295
8038508
141482154
156188
5680515
5596267
28202109
12638294
62493712
17637950
19170001
25537221
4764606
61149479
43455230
6671108
17768757
139796
5509417
12090735
8578231
4564
516962
459824
13030057
259019
17550399
1869148
1705139
1189315
84576957
8865702
22433275
1733070
6424112
671382
21486757
15855828
3965604
81613606
13825794
34603943
2011497
5344577
11444204
7262580
13854000
12793213
78756177
49369899
13826605
7242035
74151346
1893139
7282851
289323
14114488
345704
40397
4385516
21042667
354825435
189015611
796368
34994648
9205924
187349
2847941
14545844
60328558
19595031
10068039
16031707
29300090
21630088
4594452
3790493
9129999
3468572
99978
41292551
13008928
1212487
30476970
429028
19652638
216614388
10006806
1883811
329803958
57269863
102956984
45661556
49101993
90000098
8083123
76325
27100027
74134790
335973020
411556825
1700000
117463
40507436
134212055
19131246
2692037
43671
161001698
1877618
67878
18671317
3686
16278590
8153677
1919653
22026369
18254702
10166459
29237250
7825009
235860116
8125592
8143225
37346892
28890240
145793296
4729352
3766879
3916303
7754571
18428904
2420917
3563162
39450960
14343976
2983784
215394738
2777280
26979166
11604598
11642254
60864870
1163969
10161099
1738897
5932613
3531971
474310887
7237794
78247647
14697005
283694
31906454
4973285
227853986
15704614
156167015
274191153
22099847
296999813
49797148
1145404
1544973
72705146
10763469
15942628
22168359
16093651
3574256
10647219
126297830
870532
57469467
3560932
12143484
11567217
444055
4192440
6985999
192816
30050028
3169719
110879513
46908987
6957975
16554699
95836
2260616
19674852
3077361
50367
52210049
96759512
1519796
63408614
40586886
792966
8508843
71079915
6157157
79258538
1132112
725131
160188546
9094451
10555348
93083444
14278900
24741667
21413502
33461269
7331647
6939946
153518974
53208180
52096475
246145853
138697012
15691192
1627955
35763605
2459895
947306
8266343
424208848
48878502
157920733
16853487
2742912
162738726
240247433
1171762
2346150
86024005
1372350
14760451
22424195
61489265
14587732
205068
334748
21460601
2032973
505870681
136766062
46879633
11582891
29888235
41482207
47410827
5728953
609939
477063114
1293976
26385627
200512643
4348368
2544504
26118851
39404261
201957688
2554476
1531489
5765562
3473905
24271196
4609953
5585154
57968936
485772
27441977
35419397
2960492
5080409
61276872
16153593
4011793
15379253
17373527
166635
5835247
8862354
44926706
39071603
57120318
221303188
463407097
72270891
15260154
27931461
45681173
119946358
21633874
22997992
2075084
3417056
17854933
1242995
15369573
5820015
1911542
16324573
201965915
261317921
16667084
1794001
349618
10005969
1106475
2319124
14560247
44143410
2767133
191502426
29679
2865916
6375979
1345903
152368585
6153939
869325
440118382
38037513
15565363
8667684
829625
9188150
57529070
49114016
2070871
182291969
179033791
1345015
259012
14919570
1501785
1193062
33691313
38016380
5546827
34416893
30102717
13878334
4603929
82264675
5451119
21082165
41895491
23202444
22773535
34872033
119418501
532933
7434726
904
15556340
300854823
181096164
19438638
17218080
191125
205405498
43882682
1059071
15429177
59509925
8906823
4102526
1055987
25010896
3752428
12454768
1526697
20246790
18784957
59489799
6401336
6166819
86930411
2641357
26255594
47624353
2023808
8479793
14851083
11276846
23562716
39673161
14061361
83531958
787280
74787599
32704700
24941969
21413105
10438504
6266621
43001500
2807854
390493908
1272977
11657385
46704056
4409328
7241350
9563393
115103
11511031
2275557
272753884
1228108
174999005
36489888
96888996
9151887
2712293
11000863
15545943
78656813
520884847
45434805
15073942
418807
4693236
357400
63707829
7191399
29000301
504050219
159814498
384048
13086430
2038916
352927224
266903053
411006740
131052444
242623
215862692
16624456
25794159
22518097
9493259
20560255
8251071
14683921
13272113
21744201
21591728
14110589
3052738
621392
149022650
16639799
4836637
46666502
40693477
1152117
231826
137783840
32710894
243240178
28590665
6132924
17129026
9223441
10725228
3721911
114516
88036683
12534961
19507345
26055
29302121
365154932
58662452
35208854
10555619
4943279
11390479
16270600
90091
20146880
479169
923418
21142815
75505856
32100816
132440069
321731527
1368000
692585
7286388
1014726
1862805
48169910
6742168
4096030
2040920
45500797
14358033
50752337
40227006
2034470
20883046
13351357
32319318
64088552
2819485
6202756
2280148
690966
44065653
4814619
178051587
31347154
17092453
4058564
21706101
1829804
3067917
4651977
37170057
14356479
2502551
2889963
2149866
43440294
134095253
14715067
2735731
8359717
143010
48017402
231605150
30524763
105232691
1373196
5430822
10736401
70611210
12282994
939277
22660758
3560469
23278931
13249535
152322
4183547
156563139
221295
159157447
36299898
17957265
5900
1723319
1100218
183097323
390152
11124511
5519569
48919043
24103594
32255440
2850263
36733909
265000
112547
11502976
8041049
115842
5635204
118243066
1519366
6608687
57405220
764724
428868
13273595
10058318
212483
4496583
17287898
17953778
2570550
63851527
1753979
26351
255000211
21274717
154856263
40689691
13609396
1261210
10611160
63270710
7993039
18369
58055768
2341309
63513743
1450029
1708873
40903593
233824
19885552
270248367
11146270
6739141
153698625
368875760
18635620
10769960
5086909
60613008
70906973
22866222
74189677
18225518
16589540
5864949
39514713
1677807
133752825
6265311
6933459
176997168
65796862
266614059
14904910
15935068
1640220
32901136
12526677
1033758854
2395231
137298489
8556940
4858139
10340263
9285189
11081586
104942695
46405336
12974636
11330911
9532895
27912072
8016708
1039824
737548
8345845
4348572
3125424
441286195
22549338
3335984
27804899
163383
27979399
1884814
89140058
22189039
2119994
6582052
3283371
5377643
195268056
135130999
206678440
2970
40185556
27515786
18289763
2105078
23032565
23237911
54207
107198790
35739755
10696210
3275585
56500758
608866
1001437
2198984
322287794
7266383
31181347
25842377
57319029
14694904
6405918
227927165
116300000
11585483
2438031
24107867
20915465
42273609
6419876
123509
53898845
5516936
56505065
13092264
18898806
3902679
48198564
12741891
10032765
39100956
11798854
19623396
16192320
107217396
21011318
757088
50236831
16827402
15240435
7266973
119208989
7941977
16696219
30156002
3359465
13383747
163971
1238080
3038499
43622150
7355425
215887717
3151130
117615211
7408745
19726050
20280016
13642861
50693129
1702394
3103716
253986
214015089
734693
28735315
247275374
5887457
6841570
3134381
514775
341631208
678229452
245700832
112006296
29296
8094616
3291163
2405285
2308390
27058304
3411885
3049135
12303080
26325256
2816518
30806194
10424645
26381221
223664608
37939757
70936
20851521
7557877
3783003
43229904
108431355
418961
152457
5842603
160638883
2260622
968511805
19306362
67308282
50083616
18272894
29392418
15238689
30626182
351583407
183031272
6821850
2144667
15482277
1125910
443169
51132598
50282766
106683817
15876353
15339030
39491975
7182747
38590458
4330020
13670688
48424341
126247
21898920
763847
11300653
222831817
24822619
1316865
305070
33351557
11439193
24332324
185898
38087756
94216343
6562513
189833357
7820688
48063435
2079569
28815245
3180674
1359736
170362582
350448145
3342223
118071125
196567262
99431786
7727256
9771658
11047627
16487349
11373501
101646581
378882411
11555430
2313461
19721741
131002597
25052000
212385533
107879496
3414301
355237933
669276
30303072
259724
254134910
9685976
141407024
3674841
2381087
336567531
5986708
5750110
17736619
26488734
1268636
23440188
46576136
213216216
182016617
116112375
287928194
1781465
13071518
60895179
152022101
32051917
157387195
868979
10017322
179519401
1037847
39363635
24147179
25405445
16140822
366236538
68792531
2763020
10772144
10904930
11534477
49666
76594107
127600435
3987768
4257354
28215918
115101622
352194034
35348597
559771
71518503
57100
7563728
15116634
187436818
12201255
17519169
32392047
41200020
6609661
8924549
2210408
35656131
9851610
2473668
19075720
113493481
262821940
13406717
7412216
14942422
32029928
10015449
1111790
13294422
7603766
2122561
6468498
66433194
35431113
122195920
106269971
11079373
110627965
6858261
3565508
8175346
13681765
15843
2844379
189859560
472370
3983912
2832826
346079773
30862156
16115878
18636537
4005941
31596911
12096881
53672080
512245
10382407
5711695
327333559
389503
134582776
20350754
8367636
113374103
99318
3150170
7959291
64350171
382928
21089146
11837928
4064495
529766
7027517
21284514
5093707
340139
404265438
168839459
104324083
171082
536023
23341568
19751736
9418365
24047675
81452156
50008143
6014341
264218220
4569019
182057016
3734870
2193982
320689294
15094530
11829959
14063331
1060264
3793614
3011195
63118386
8797839
2042530
12008376
13427615
185260553
1094668
4357406
560069
3802260
16299
150270147
22611954
102825796
3325651
1474628
60209334
22540359
3804
20340204
548561
100860818
24819936
2664812
17917287
7343114
49620
159212469
7138523
20949601
37553752
115267375
4422380
31387164
22231658
231976425
242295562
25477365
9759200
141047179
121969216
17380126
26877589
2104439
18626419
60611975
1100788
181489203
17193231
20080020
14702438
25143818
295493
29359216
25836616
1227324
5754249
38619405
13323144
4939939
20351264
660313
4770222
41205099
26570048
5009305
9336886
325338851
2420162
817400891
49627779
58620973
28946127
273552592
129832389
4619014
409144
22754725
4109095
1356828
18937262
25023434
8315693
47267001
2409225
12408986
89456761
3703548
294212
107874
502313
101371017
12803305
12379402
33459416
14502483
2967
11135803
41083864
457731198
403701
10082005
11526099
21075014
22313201
273961019
3718087
5656388
20300385
17323326
152036382
48102795
102616183
57400547
309492681
52665
335062621
151842560
173046663
106606
13417292
41590886
37956793
9538948
35999081
165615285
24444121
5107669
230418342
12658486
26960191
146027888
4762310
113309743
2491989
2021348
4555020
5781045
34585416
35599803
15315484
152266007
53854588
749741
3622979
588621
494471524
1141556
2821671
100688705
21440752
2923982
1287480
1989
10292300
375757
15064946
3525125
5727130
3602884
50068310
6330054
23144499
315156409
59921
161376069
5271666
26570463
44229441
136885767
139804348
858553
19868354
8863193
67683989
23384939
36450736
238235915
251212670
11486880
31480418
46735469
146125
13583690
14051384
43101594
22619589
50159144
10113400
2375097
29202884
230098753
3566637
12021272
320319
1568258
1794086
224012234
136982834
171120329
44862187
4553271
221193
178127760
27200316
10686841
11203026
13806137
152944660
140807547
294456605
124909762
11438337
543708
43312294
6136856
386673
14842388
26673242
14515490
245676146
51266
28598376
9381260
264029966
16228448
177977226
52155
29481428
32748995
257938649
48169156
109423648
12532777
174463257
1677131
6492660
19745922
23712993
225933435
1940299
55494066
28084357
116799
222559
252712101
79082515
10493366
23499102
81471882
186883563
626057
1808004
375634
125586134
206272
8038061
63856929
2804473
159330280
39673162
59927618
623983
21361
1918497
801728
60527873
6112613
5684789
126216940
10925060
4714658
302710615
4366722
1071255
222099
618638999
12782749
10541523
15055091
4529843
142940100
589390539
910773
32000301
25105255
25480490
48407611
51376861
11838218
122417389
21437192
25804707
299288605
523025
125397
266130
333760
44480039
314178011
2642983
30716901
2007100
110463140
3600616
44332015
23261485
17626234
777423
589304
52090187
41230799
45916769
22459274
33956608
19204929
118063304
14328
172363301
35281794
131457682
2312463
7281450
2634218
8345056
14772788
11841544
3330352
2372903
14594226
43700855
87840042
164508066
37020277
29342592
107752036
121214377
1710972
1740156
318809
16574176
6745362
7936780
16316273
2195169869
333011068
497374776
309
264118201
9615840
11538235
127923
6682098
9161691
36400360
30657854
122823468
15927
7029025
6537036
13717039
185991646
334319
282175
2158775
15738769
8165984
5078660
16757163
23875127
171757863
553709788
69131860
36911617
12218638
23106667
22852487
102744
27007143
12951088
131183530
4750660
415933406
178278
10115013
363258859
224834564
98005666
198685114
56709981
4356216
28121100
349464664
10023282
31429330
61698899
250849789
17589705
162242684
333535934
10680275
8165212
56298474
74558115
4197729
6451628
379014294
159710793
286801374
17460020
55041738
19870567
12069719
39278722
12017369
4956401
15610299
10319915
3020601
21320001
887934303
136159423
19889299
182968902
250288523
93107289
50632037
105983
546388108
13263993
304320254
36850101
44547681
10452012
30331165
46905889
240067
26616840
5881367
77745568
161626121
128038368
49805462
46732881
218613188
8408835
22510798
10019109
102984862
244721064
45724
482349603
12874899
24690441
164839294
5502773
103891409
23049593
6552255
112587658
448191819
2172941
14401563
98127436
102367405
20308772
2143
64256513
123306987
55382927
30147739
222104681
189176423
296339528
2087471
2856712
90874570
445135288
36754634
1027082707
169327687
118090836
653779970
868390560
12097
285444603
36609995
18542974
41616262
54682547
82106
176885658
27807627
430404
73475268
713239
2057193
140254
9898412
1126506
40263020
88545092
21567853
602302
18253415
57756408
363970211
26875268
47434430
7302522
487769799
10920544
100590
2281761
164022
14902041
46112640
2284034
54751
1610
270745
82150642
1036818
25605015
831785
42953
632617
34105207
22912409
17195500
250821495
11710
23180087
28544120
202292902
2062405
369884651
40002112
54264342
349822765
98625775
35242897
11578059
35134820
7027290
54744738
33461011
34698753
22365133
8951935
465718588
362211740
110041363
40283321
116672912
140894675
161834276
128798265
635096
96618699
8891623
17514980
6620242
53187659
14828081
1263279
6852450
41067311
212404396
101218804
289317794
109535
19598588
871759
4152230
120801243
3221152
76432727
9871
924036
541636
76347426
28451622
56870414
118880016
1009819
104876233
16649768
54294169
18564088
60289912
16071990
4555459
307037
5971073
93900680
34562556
134403112
3003296
10372291
127666415
24493601
2005840
234801895
58401898
361832400
17650
106116
34266564
30471
50688658
135280
40361
6262878
149705852
166339890
29245
9037
10570375
17762705
15843608
825025036
89446268
13042112
312016928
151493655
3970078
4398989
66579890
274703340
72527595
211989043
100230832
47126295
39459427
2982011
53485989
22885
164648142
7450414
18133495
23631929
2986932
177841558
4912892
66976317
84565230
10827810
1657778
48482
17246
124305181
4488529
12214338
3117085
37170655
117471
7201701
187152
591165
35547761
24362772
74608570
1041741
270813
38793283
10571408
14692
4525794
9639390
145071
59468275
22323612
83137603
10409377
91753202
173013509
299432
11683047
40400425
264105545
6632383
2165637
9974410
9017070
635680
8694320
14011454
11993021
31355910
292309
71732303
103166989
58900031
1350248
291420351
38464131
25059640
206755
429632142
8764007
278492
1955933
107626125
206071502
19288130
2087228
985341
2841
1267239
1319592
51880044
368780809
309460292
11788676
235483004
5280035
144056873
40443010
15035
16797191
1277187
190213455
2160710
11670561
22593409
21142914
193921372
1308242
105178561
300135367
9257103
5541431
4217115
4705631
8449
3325736
91036760
80773077
8378853
6718
9041804
7622365
55257450
113996937
122563539
6416325
20129557
14936407
9740
99378985
14400327
1142271098
951227416
672806292
30636478
28283637
292152
65090
34573780
40031879
23367586
1724806
356296601
345141403
7838
148701
3284444
2046433
177311151
59945183
29364989
217244
11540607
273339556
10827816
48350205
465361176
5985690
178095
1961544
85131830
117608
1281813
4775009
90726668
73956241
278019771
48451803
894410
10667893
12591270
146193
90683916
328718434
59001
10011050
2595216
28149
11580
56359980
7103973
17989227
7390108
2276602
44102389
14145677
117758500
6031521
80049764
358372926
14026418
13276
433371112
207515725
47383689
28780255
794481
299792
1032075
87423861
149270999
110983407
97837138
10994533
117487473
19260537
32168970
99274467
62464731
33426588
29725663
42593455
58292295
248639099
15910104
68106245
1302067
19823
128884132
16923761
53425292
24419914
237202299
215294342
1789525
155010032
19440089
3548556
16171098
2924635
16176732
3728888
11155214
106371651
367098
213525736
33978694
4224065
71868327
163644662
215663859
33972062
50054511
62198945
19900366
13127022
27965865
50802120
135892
38574362
2000
524637
763740
133122
779137
28741330
256271286
112880294
10873148
59827328
1248746
379739
29934477
60780981
8678812
40863718
13105853
578981070
9832166
23726793
27728118
33463969
35743308
64828421
10155690
1182065
113916474
5753678
856
9902115
19334145
13200972
184935030
82343495
11242521
1104408
12614346
13578186
43805
25850615
78110021
47267829
114015
90449929
92938755
22844291
19748009
517262
268117
131706809
36642838
10194274
70595464
595005
374111707
73510
173959438
70920
22428990
19412993
39970386
443280904
94728529
104155843
2554
1666028
17113
133949270
3171273
321279
3169930
26385941
136706683
183611771
17077882
20400
173924742
32730062
15471969
330444045
212742720
19470239
235926552
318823
14960
1162001
351692268
449220945
103291131
49136
13743212
4279351
21135
119754278
2463650
96976270
96085477
1247949
3033646
1161843
193772504
18404706
12452362
248118121
75228
65586
4299141
18195610
20789556
35402320
124745083
47053625
44567606
110317580
10890222
67631903
96159800
1431406
37664855
158811
83282296
279225
23619609
86722
83372
302586
15250594
55707411
29715606
60902
5480653
114252154
147934180
12881605
8741
14010832
62761005
60103680
47737094
186053725
90383208
209947037
65754228
39438674
6282446
71186502
214474595
18720175
78382433
741847890
2534372
19772447
68411275
1073198
14866015
147845033
129364
28008462
70752904
29419291
62112895
2637726
5368217
45479110
894844
2036599
31603059
200687492
26086706
12320393
3520373
176104344
16994625
29882645
14343028
450717150
77516304
6413915
19463185
152699946
1001985848
31167388
1198113
73180723
79958599
56653
1846059
427344064
18569
57524
36684136
18916623
281929795
108698
173599
3177628
169956806
295206
95146283
16350876
13678913
307631
3203
147080413
2381183
560943
36992
38689940
5323109
154768
8704851
14600
28454
3695710
355467056
77628265
33616692
68467960
30987695
20908467
37713879
75395048
2572403
14460
431971116
8493890
280458
32933
32533802
6979093
4247089
892
25852764
23430766
1309316
535658
44763181
13802599
12413888
165335153
23182223
596591
11334547
87812729
3644200
109281538
54249294
120141
19937988
27958191
25272752
10031529
74926
4760014
7775138
141774679
85498534
43057552
119137784
98376292
32287044
177502387
102244770
115112
16829545
15125687
154906693
121258
2300684
16217411
621592
30919415
28510652
287553595
16918
2340411
6873892
120072577
82150183
10133
67336470
14782676
501442
69319426
499891
714
799953
24963
329217
85191134
29381649
6582065
113989
14815898
141069860
180622424
18914307
181001478
207725639
141220678
105834556
29621722
88929111
63781810
197079546
3313583
27674124
4677852
214034224
5007898
2154571
52323400
228738393
368744044
203388341
171339
266475
16643191
397969
149971
422832
308626
111806
100020092
20146150
33788161
466648
1612259
355447
283846
103863
686846
59371303
6047691
4245870
44617342
19526014
368976
42792561
352114312
94935764
17423030
10013424
23903791
56714147
138307673
172989651
39976235
30381722
52970014
2006391
55305279
52223306
44460850
6200970
80693537
71441250
14277032
958989
3646994
145969
8382938
44350926
19322135
940350086
180899045
1675706
347325802
13411
143049560
1297401
12302219
449275
12077
65716126
74005691
275650703
32801173
852206
383257136
102992536
3706652
123729176
316791257
37317558
29676703
22391450
46061847
968318
33013805
7093284
9448644
18191005
1000
64437847
3200241
4172703
23833131
45867333
1461635
8169
27642707
65001485
12633747
24665649
878325
33236
2743336
33988736
43325009
563711
160466000
108846072
5484302
9304609
61141030
40423279
1188065
515900
55500
273144151
824597
18012097
130549455
2622015
16689283
97818139
180630907
66468332
115374915
29687
26306533
51806184
31283740
18009625
113758770
5808941
14569744
12923936
16860964
4544601
12150301
41604473
1500
137931
73839240
12517488
24516772
115121981
13414416
119664
38068353
3809226
66200782
171269535
3530620
16838910
5491
716888
87754044
24128852
6919198
16153953
14946150
47494916
115035090
1023156
1239183
5756945
60694737
47488536
7662206
719309
217147
16872671
403503
685608
34411240
3042497
20808
19344615
38275483
21672284
10959475
60000
186303759
7715
458232
16318449
4424253
16446271
209531
247554
77885672
14369
898365
5793539
371000
15020293
21679
81240406
144008
45011434
98769390
1271244
881950
141084
408247917
42776760
167572
163348
3369654
14776760
2845696
97080
691495
245285165
50732139
369194
119723358
179179718
34268701
68349884
85720385
132745
16426471
2561820
209196298
65036
55003135
96822421
308641
386927
38955598
522657936
104391623
476551
660763
3438804
71743
10229331
407711549
1123136
8738101
9502387
1036520
101191884
1440653
11832822
25038466
55365
4035192
154648887
258097122
2262168
43928932
33526835
12049825
11705002
1346475
31670620
296938801
37998
890502
18902015
17432163
879569371
43411001
28650575
277448382
65497208
1305964
80631
7777790
115900534
750582
28316451
19233280
51386477
21148829
446325
29027914
11000
1915
2164209
249348933
928760770
242875078
41062976
25621297
1868949
2704951
179751
73498611
4186916
145358062
579986
306776732
7266209
177395557
6586341
35492921
1261792
88323487
51843679
43935763
7016
13904766
282519
63102666
3025269
567471
482926
254683
87135520
361000
481199
175710
264349
77063924
30553394
57588485
796158319
4098613
723040
141337989
172855065
11560806
195745823
259175788
33082548
16670
164729679
101564935
220673217
1250798
516712
2040138
56489558
55534455
47636
143121
374583879
30002758
90071
23932055
76488889
20718608
2598
20154899
38085778
22954068
48058
